model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region,km,end_cap,start_cap,cap
GenX,NYUP_to_PJME,2035,full-base-1000,MW,1030510.0,,35.0,NYUP,PJME,316.61636032760543,,,3254.76
GenX,PJMC_to_PJMW,2035,full-base-1000,MW,470554.0,,36.0,PJMC,PJMW,484.9526117173539,,,970.31
GenX,PJMD_to_PJME,2035,full-base-1000,MW,24.0,,37.0,PJMD,PJME,139.26433395480618,,,0.17108
GenX,PJMD_to_PJMW,2035,full-base-1000,MW,11.0,,38.0,PJMD,PJMW,493.7545177764829,,,0.0227458
GenX,PJMD_to_SRCA,2035,full-base-1000,MW,58.0,,39.0,PJMD,SRCA,525.2547915890101,,,0.110722
GenX,PJME_to_PJMW,2035,full-base-1000,MW,9744844.0,,40.0,PJME,PJMW,482.9870637110515,,,20176.2
GenX,PJMW_to_SRCA,2035,full-base-1000,MW,28.0,,41.0,PJMW,SRCA,900.2912298442393,,,0.0306749
GenX,PJMW_to_SRCE,2035,full-base-1000,MW,25.0,,42.0,PJMW,SRCE,542.940224506259,,,0.0467115
GenX,RMRG_to_SPPC,2035,full-base-1000,MW,1671598.0,,43.0,RMRG,SPPC,936.6269837220768,,,1784.7
GenX,RMRG_to_SPPN,2035,full-base-1000,MW,308512.0,,44.0,RMRG,SPPN,780.5713741841813,,,395.239
GenX,RMRG_to_SRSG,2035,full-base-1000,MW,1756178.0,,45.0,RMRG,SRSG,1451.9389962866967,,,1209.54
GenX,SPPC_to_SPPN,2035,full-base-1000,MW,22.0,,46.0,SPPC,SPPN,261.19343417595013,,,0.0836984
GenX,SPPC_to_SPPS,2035,full-base-1000,MW,129.0,,47.0,SPPC,SPPS,455.0277413171593,,,0.284386
GenX,SPPN_to_SPPS,2035,full-base-1000,MW,470403.0,,48.0,SPPN,SPPS,679.4249275747745,,,692.354
GenX,SPPS_to_SRSG,2035,full-base-1000,MW,2970565.0,,49.0,SPPS,SRSG,1530.6511537017682,,,1940.72
GenX,SPPS_to_TRE,2035,full-base-1000,MW,196.0,,50.0,SPPS,TRE,501.3042951289656,,,0.390447
GenX,SPPS_to_TREW,2035,full-base-1000,MW,730033.0,,51.0,SPPS,TREW,594.5912331781975,,,1227.79
GenX,SRCA_to_SRCE,2035,full-base-1000,MW,148.0,,52.0,SRCA,SRCE,1047.313910703395,,,0.140877
GenX,SRCA_to_SRSE,2035,full-base-1000,MW,1.0,,53.0,SRCA,SRSE,750.9564568673488,,,0.00116395
GenX,SRCE_to_SRSE,2035,full-base-1000,MW,12.0,,54.0,SRCE,SRSE,808.9930595294763,,,0.0148245
GenX,TREW_to_TRE,2035,full-base-1000,MW,1.0,,55.0,TREW,TRE,694.9819646586291,,,0.00141969
GenX,NWPP_to_SPPN,2035,full-base-1000,MW,2163350.0,,56.0,NWPP,SPPN,2877.9361274282305,,,751.702
GenX,SRSG_to_TRE,2035,full-base-1000,MW,2159040.0,,57.0,SRSG,TRE,1692.23667175099,,,1275.85
GenX,BASN_to_CANO,2040,full-base-1000,MW,1.0,,1.0,BASN,CANO,1613.3847128003597,,,0.000915243
GenX,BASN_to_CASO,2040,full-base-1000,MW,19.0,,2.0,BASN,CASO,1052.8154002870249,,,0.0177365
GenX,BASN_to_NWPP,2040,full-base-1000,MW,55.0,,3.0,BASN,NWPP,2143.6820330805017,,,0.0254372
GenX,BASN_to_RMRG,2040,full-base-1000,MW,785980.0,,4.0,BASN,RMRG,1478.968739910536,,,531.438
GenX,BASN_to_SRSG,2040,full-base-1000,MW,519.0,,5.0,BASN,SRSG,1196.8856954277987,,,0.433381
GenX,CANO_to_CASO,2040,full-base-1000,MW,0.0,,6.0,CANO,CASO,678.496525078502,,,0.000104064
GenX,CANO_to_NWPP,2040,full-base-1000,MW,29.0,,7.0,CANO,NWPP,1302.6110658309303,,,0.0224126
GenX,NWPP_to_CASO,2040,full-base-1000,MW,19.0,,8.0,NWPP,CASO,1859.1210098249196,,,0.0103672
GenX,CASO_to_SRSG,2040,full-base-1000,MW,1596034.0,,9.0,CASO,SRSG,670.4280089248628,,,2380.62
GenX,FRCC_to_SRSE,2040,full-base-1000,MW,437732.0,,10.0,FRCC,SRSE,930.705776696937,,,470.323
GenX,ISNE_to_NYCW,2040,full-base-1000,MW,5.0,,11.0,ISNE,NYCW,208.76319678780865,,,0.0260598
GenX,ISNE_to_NYUP,2040,full-base-1000,MW,692902.0,,12.0,ISNE,NYUP,422.4133412443229,,,1640.34
GenX,MISC_to_MISE,2040,full-base-1000,MW,382521.0,,13.0,MISC,MISE,993.3851724175372,,,385.068
GenX,MISS_to_MISC,2040,full-base-1000,MW,0.0,,14.0,MISS,MISC,1432.2313664952487,,,0.000112553
GenX,MISW_to_MISC,2040,full-base-1000,MW,0.0,,15.0,MISW,MISC,1370.4981771620598,,,0.000212104
GenX,MISC_to_PJMC,2040,full-base-1000,MW,14.0,,16.0,MISC,PJMC,626.2046711986147,,,0.0221046
GenX,MISC_to_PJMW,2040,full-base-1000,MW,2387996.0,,17.0,MISC,PJMW,636.7767278564246,,,3750.13
GenX,MISC_to_SPPC,2040,full-base-1000,MW,966243.0,,18.0,MISC,SPPC,696.0754685319118,,,1388.13
GenX,MISC_to_SPPN,2040,full-base-1000,MW,923571.0,,19.0,MISC,SPPN,919.2234841721058,,,1004.73
GenX,MISC_to_SPPS,2040,full-base-1000,MW,1365701.0,,20.0,MISC,SPPS,1164.3004320004338,,,1172.98
GenX,MISC_to_SRCE,2040,full-base-1000,MW,29.0,,21.0,MISC,SRCE,807.5788459671032,,,0.0354559
GenX,MISE_to_MISW,2040,full-base-1000,MW,35.0,,22.0,MISE,MISW,1338.0895372438338,,,0.0261366
GenX,PJMW_to_MISE,2040,full-base-1000,MW,0.0,,23.0,PJMW,MISE,672.2944948093907,,,0.000115074
GenX,MISS_to_SPPC,2040,full-base-1000,MW,29.0,,24.0,MISS,SPPC,1264.309793619994,,,0.0229951
GenX,MISS_to_SPPS,2040,full-base-1000,MW,2587071.0,,25.0,MISS,SPPS,1083.4402589451677,,,2387.83
GenX,MISS_to_SRCE,2040,full-base-1000,MW,66.0,,26.0,MISS,SRCE,910.5740119711644,,,0.0720511
GenX,MISS_to_SRSE,2040,full-base-1000,MW,1099585.0,,27.0,MISS,SRSE,825.7437764420143,,,1331.63
GenX,MISW_to_NWPP,2040,full-base-1000,MW,1747.0,,28.0,MISW,NWPP,14040.700523946523,,,0.124392
GenX,MISW_to_PJMC,2040,full-base-1000,MW,1015167.0,,29.0,MISW,PJMC,577.3769837220765,,,1758.24
GenX,MISW_to_SPPC,2040,full-base-1000,MW,2646.0,,30.0,MISW,SPPC,1195.0293103479462,,,2.21417
GenX,MISW_to_SPPN,2040,full-base-1000,MW,4.0,,31.0,MISW,SPPN,1014.1486283848258,,,0.00372825
GenX,NWPP_to_RMRG,2040,full-base-1000,MW,101885.0,,32.0,NWPP,RMRG,256.39318164425606,,,397.379
GenX,NYCW_to_NYUP,2040,full-base-1000,MW,2.0,,33.0,NYCW,NYUP,319.03239545042265,,,0.00522166
GenX,NYCW_to_PJME,2040,full-base-1000,MW,180697.0,,34.0,NYCW,PJME,81.02077938846139,,,2230.25
GenX,NYUP_to_PJME,2040,full-base-1000,MW,821417.0,,35.0,NYUP,PJME,316.61636032760543,,,2594.36
GenX,PJMC_to_PJMW,2040,full-base-1000,MW,64469.0,,36.0,PJMC,PJMW,484.9526117173539,,,132.938
GenX,PJMD_to_PJME,2040,full-base-1000,MW,1181.0,,37.0,PJMD,PJME,139.26433395480618,,,8.48279
GenX,PJMD_to_PJMW,2040,full-base-1000,MW,6.0,,38.0,PJMD,PJMW,493.7545177764829,,,0.0119599
GenX,PJMD_to_SRCA,2040,full-base-1000,MW,701178.0,,39.0,PJMD,SRCA,525.2547915890101,,,1334.93
GenX,PJME_to_PJMW,2040,full-base-1000,MW,8239035.0,,40.0,PJME,PJMW,482.9870637110515,,,17058.5
GenX,PJMW_to_SRCA,2040,full-base-1000,MW,0.0,,41.0,PJMW,SRCA,900.2912298442393,,,0.000145648
GenX,PJMW_to_SRCE,2040,full-base-1000,MW,26.0,,42.0,PJMW,SRCE,542.940224506259,,,0.0470659
GenX,RMRG_to_SPPC,2040,full-base-1000,MW,584144.0,,43.0,RMRG,SPPC,936.6269837220768,,,623.668
GenX,RMRG_to_SPPN,2040,full-base-1000,MW,663100.0,,44.0,RMRG,SPPN,780.5713741841813,,,849.506
GenX,RMRG_to_SRSG,2040,full-base-1000,MW,101598.0,,45.0,RMRG,SRSG,1451.9389962866967,,,69.9742
GenX,SPPC_to_SPPN,2040,full-base-1000,MW,28.0,,46.0,SPPC,SPPN,261.19343417595013,,,0.106047
GenX,SPPC_to_SPPS,2040,full-base-1000,MW,132641.0,,47.0,SPPC,SPPS,455.0277413171593,,,291.5
GenX,SPPN_to_SPPS,2040,full-base-1000,MW,2354.0,,48.0,SPPN,SPPS,679.4249275747745,,,3.46519
GenX,SPPS_to_SRSG,2040,full-base-1000,MW,5731431.0,,49.0,SPPS,SRSG,1530.6511537017682,,,3744.44
GenX,SPPS_to_TRE,2040,full-base-1000,MW,18.0,,50.0,SPPS,TRE,501.3042951289656,,,0.0363327
GenX,SPPS_to_TREW,2040,full-base-1000,MW,220.0,,51.0,SPPS,TREW,594.5912331781975,,,0.370628
GenX,SRCA_to_SRCE,2040,full-base-1000,MW,175186.0,,52.0,SRCA,SRCE,1047.313910703395,,,167.272
GenX,SRCA_to_SRSE,2040,full-base-1000,MW,307.0,,53.0,SRCA,SRSE,750.9564568673488,,,0.409257
GenX,SRCE_to_SRSE,2040,full-base-1000,MW,15.0,,54.0,SRCE,SRSE,808.9930595294763,,,0.0187895
GenX,TREW_to_TRE,2040,full-base-1000,MW,6.0,,55.0,TREW,TRE,694.9819646586291,,,0.00803013
GenX,NWPP_to_SPPN,2040,full-base-1000,MW,1458803.0,,56.0,NWPP,SPPN,2877.9361274282305,,,506.892
GenX,SRSG_to_TRE,2040,full-base-1000,MW,2940278.0,,57.0,SRSG,TRE,1692.23667175099,,,1737.51
GenX,BASN_to_CANO,2045,full-base-1000,MW,87.0,,1.0,BASN,CANO,1613.3847128003597,,,0.0539506
GenX,BASN_to_CASO,2045,full-base-1000,MW,57.0,,2.0,BASN,CASO,1052.8154002870249,,,0.0545733
GenX,BASN_to_NWPP,2045,full-base-1000,MW,87.0,,3.0,BASN,NWPP,2143.6820330805017,,,0.0404822
GenX,BASN_to_RMRG,2045,full-base-1000,MW,2229072.0,,4.0,BASN,RMRG,1478.968739910536,,,1507.18
GenX,BASN_to_SRSG,2045,full-base-1000,MW,31.0,,5.0,BASN,SRSG,1196.8856954277987,,,0.025756
GenX,CANO_to_CASO,2045,full-base-1000,MW,44.0,,6.0,CANO,CASO,678.496525078502,,,0.0649553
GenX,CANO_to_NWPP,2045,full-base-1000,MW,188.0,,7.0,CANO,NWPP,1302.6110658309303,,,0.144031
GenX,NWPP_to_CASO,2045,full-base-1000,MW,52.0,,8.0,NWPP,CASO,1859.1210098249196,,,0.0279234
GenX,CASO_to_SRSG,2045,full-base-1000,MW,2245780.0,,9.0,CASO,SRSG,670.4280089248628,,,3349.77
GenX,FRCC_to_SRSE,2045,full-base-1000,MW,1507576.0,,10.0,FRCC,SRSE,930.705776696937,,,1619.82
GenX,ISNE_to_NYCW,2045,full-base-1000,MW,49.0,,11.0,ISNE,NYCW,208.76319678780865,,,0.235939
GenX,ISNE_to_NYUP,2045,full-base-1000,MW,23.0,,12.0,ISNE,NYUP,422.4133412443229,,,0.0542423
GenX,MISC_to_MISE,2045,full-base-1000,MW,691131.0,,13.0,MISC,MISE,993.3851724175372,,,695.733
GenX,MISS_to_MISC,2045,full-base-1000,MW,30.0,,14.0,MISS,MISC,1432.2313664952487,,,0.020905
GenX,MISW_to_MISC,2045,full-base-1000,MW,5.0,,15.0,MISW,MISC,1370.4981771620598,,,0.00352186
GenX,MISC_to_PJMC,2045,full-base-1000,MW,112.0,,16.0,MISC,PJMC,626.2046711986147,,,0.179507
GenX,MISC_to_PJMW,2045,full-base-1000,MW,2746877.0,,17.0,MISC,PJMW,636.7767278564246,,,4313.72
GenX,MISC_to_SPPC,2045,full-base-1000,MW,1871865.0,,18.0,MISC,SPPC,696.0754685319118,,,2689.17
GenX,MISC_to_SPPN,2045,full-base-1000,MW,1361894.0,,19.0,MISC,SPPN,919.2234841721058,,,1481.57
GenX,MISC_to_SPPS,2045,full-base-1000,MW,1826322.0,,20.0,MISC,SPPS,1164.3004320004338,,,1568.6
GenX,MISC_to_SRCE,2045,full-base-1000,MW,122.0,,21.0,MISC,SRCE,807.5788459671032,,,0.151213
GenX,MISE_to_MISW,2045,full-base-1000,MW,294.0,,22.0,MISE,MISW,1338.0895372438338,,,0.219716
GenX,PJMW_to_MISE,2045,full-base-1000,MW,2.0,,23.0,PJMW,MISE,672.2944948093907,,,0.00288509
GenX,MISS_to_SPPC,2045,full-base-1000,MW,244.0,,24.0,MISS,SPPC,1264.309793619994,,,0.192834
GenX,MISS_to_SPPS,2045,full-base-1000,MW,5374319.0,,25.0,MISS,SPPS,1083.4402589451677,,,4960.42
GenX,MISS_to_SRCE,2045,full-base-1000,MW,157.0,,26.0,MISS,SRCE,910.5740119711644,,,0.172781
GenX,MISS_to_SRSE,2045,full-base-1000,MW,2346970.0,,27.0,MISS,SRSE,825.7437764420143,,,2842.25
GenX,MISW_to_NWPP,2045,full-base-1000,MW,39.0,,28.0,MISW,NWPP,14040.700523946523,,,0.00279889
GenX,MISW_to_PJMC,2045,full-base-1000,MW,67.0,,29.0,MISW,PJMC,577.3769837220765,,,0.116281
GenX,MISW_to_SPPC,2045,full-base-1000,MW,160697.0,,30.0,MISW,SPPC,1195.0293103479462,,,134.471
GenX,MISW_to_SPPN,2045,full-base-1000,MW,59.0,,31.0,MISW,SPPN,1014.1486283848258,,,0.0586118
GenX,NWPP_to_RMRG,2045,full-base-1000,MW,566193.0,,32.0,NWPP,RMRG,256.39318164425606,,,2208.3
GenX,NYCW_to_NYUP,2045,full-base-1000,MW,10.0,,33.0,NYCW,NYUP,319.03239545042265,,,0.0298037
GenX,NYCW_to_PJME,2045,full-base-1000,MW,51073.0,,34.0,NYCW,PJME,81.02077938846139,,,630.371
GenX,NYUP_to_PJME,2045,full-base-1000,MW,546.0,,35.0,NYUP,PJME,316.61636032760543,,,1.7241
GenX,PJMC_to_PJMW,2045,full-base-1000,MW,615182.0,,36.0,PJMC,PJMW,484.9526117173539,,,1268.54
GenX,PJMD_to_PJME,2045,full-base-1000,MW,14.0,,37.0,PJMD,PJME,139.26433395480618,,,0.102989
GenX,PJMD_to_PJMW,2045,full-base-1000,MW,19.0,,38.0,PJMD,PJMW,493.7545177764829,,,0.0379905
GenX,PJMD_to_SRCA,2045,full-base-1000,MW,506283.0,,39.0,PJMD,SRCA,525.2547915890101,,,963.881
GenX,PJME_to_PJMW,2045,full-base-1000,MW,3085297.0,,40.0,PJME,PJMW,482.9870637110515,,,6387.95
GenX,PJMW_to_SRCA,2045,full-base-1000,MW,54.0,,41.0,PJMW,SRCA,900.2912298442393,,,0.059922
GenX,PJMW_to_SRCE,2045,full-base-1000,MW,226248.0,,42.0,PJMW,SRCE,542.940224506259,,,416.708
GenX,RMRG_to_SPPC,2045,full-base-1000,MW,2886656.0,,43.0,RMRG,SPPC,936.6269837220768,,,3081.97
GenX,RMRG_to_SPPN,2045,full-base-1000,MW,788642.0,,44.0,RMRG,SPPN,780.5713741841813,,,1010.34
GenX,RMRG_to_SRSG,2045,full-base-1000,MW,2311240.0,,45.0,RMRG,SRSG,1451.9389962866967,,,1591.83
GenX,SPPC_to_SPPN,2045,full-base-1000,MW,94.0,,46.0,SPPC,SPPN,261.19343417595013,,,0.358652
GenX,SPPC_to_SPPS,2045,full-base-1000,MW,253171.0,,47.0,SPPC,SPPS,455.0277413171593,,,556.386
GenX,SPPN_to_SPPS,2045,full-base-1000,MW,319222.0,,48.0,SPPN,SPPS,679.4249275747745,,,469.841
GenX,SPPS_to_SRSG,2045,full-base-1000,MW,3509201.0,,49.0,SPPS,SRSG,1530.6511537017682,,,2292.62
GenX,SPPS_to_TRE,2045,full-base-1000,MW,712800.0,,50.0,SPPS,TRE,501.3042951289656,,,1421.89
GenX,SPPS_to_TREW,2045,full-base-1000,MW,1292945.0,,51.0,SPPS,TREW,594.5912331781975,,,2174.51
GenX,SRCA_to_SRCE,2045,full-base-1000,MW,973942.0,,52.0,SRCA,SRCE,1047.313910703395,,,929.943
GenX,SRCA_to_SRSE,2045,full-base-1000,MW,133.0,,53.0,SRCA,SRSE,750.9564568673488,,,0.177527
GenX,SRCE_to_SRSE,2045,full-base-1000,MW,0.0,,54.0,SRCE,SRSE,808.9930595294763,,,0.000261439
GenX,TREW_to_TRE,2045,full-base-1000,MW,76.0,,55.0,TREW,TRE,694.9819646586291,,,0.109956
GenX,NWPP_to_SPPN,2045,full-base-1000,MW,1095089.0,,56.0,NWPP,SPPN,2877.9361274282305,,,380.512
GenX,SRSG_to_TRE,2045,full-base-1000,MW,3647701.0,,57.0,SRSG,TRE,1692.23667175099,,,2155.55
GenX,BASN_to_CANO,2050,full-base-1000,MW,155901.0,,1.0,BASN,CANO,1613.3847128003597,,,96.63
GenX,BASN_to_CASO,2050,full-base-1000,MW,24.0,,2.0,BASN,CASO,1052.8154002870249,,,0.0229278
GenX,BASN_to_NWPP,2050,full-base-1000,MW,149.0,,3.0,BASN,NWPP,2143.6820330805017,,,0.06973
GenX,BASN_to_RMRG,2050,full-base-1000,MW,1131.0,,4.0,BASN,RMRG,1478.968739910536,,,0.764417
GenX,BASN_to_SRSG,2050,full-base-1000,MW,797.0,,5.0,BASN,SRSG,1196.8856954277987,,,0.666056
GenX,CANO_to_CASO,2050,full-base-1000,MW,85.0,,6.0,CANO,CASO,678.496525078502,,,0.125619
GenX,CANO_to_NWPP,2050,full-base-1000,MW,763411.0,,7.0,CANO,NWPP,1302.6110658309303,,,586.062
GenX,NWPP_to_CASO,2050,full-base-1000,MW,130.0,,8.0,NWPP,CASO,1859.1210098249196,,,0.0700096
GenX,CASO_to_SRSG,2050,full-base-1000,MW,1134123.0,,9.0,CASO,SRSG,670.4280089248628,,,1691.64
GenX,FRCC_to_SRSE,2050,full-base-1000,MW,1058147.0,,10.0,FRCC,SRSE,930.705776696937,,,1136.93
GenX,ISNE_to_NYCW,2050,full-base-1000,MW,37.0,,11.0,ISNE,NYCW,208.76319678780865,,,0.177631
GenX,ISNE_to_NYUP,2050,full-base-1000,MW,229.0,,12.0,ISNE,NYUP,422.4133412443229,,,0.542297
GenX,MISC_to_MISE,2050,full-base-1000,MW,2121901.0,,13.0,MISC,MISE,993.3851724175372,,,2136.03
GenX,MISS_to_MISC,2050,full-base-1000,MW,48.0,,14.0,MISS,MISC,1432.2313664952487,,,0.0336387
GenX,MISW_to_MISC,2050,full-base-1000,MW,85.0,,15.0,MISW,MISC,1370.4981771620598,,,0.061733
GenX,MISC_to_PJMC,2050,full-base-1000,MW,114.0,,16.0,MISC,PJMC,626.2046711986147,,,0.182362
GenX,MISC_to_PJMW,2050,full-base-1000,MW,3282597.0,,17.0,MISC,PJMW,636.7767278564246,,,5155.02
GenX,MISC_to_SPPC,2050,full-base-1000,MW,763003.0,,18.0,MISC,SPPC,696.0754685319118,,,1096.15
GenX,MISC_to_SPPN,2050,full-base-1000,MW,2304797.0,,19.0,MISC,SPPN,919.2234841721058,,,2507.33
GenX,MISC_to_SPPS,2050,full-base-1000,MW,1697632.0,,20.0,MISC,SPPS,1164.3004320004338,,,1458.07
GenX,MISC_to_SRCE,2050,full-base-1000,MW,32.0,,21.0,MISC,SRCE,807.5788459671032,,,0.0401736
GenX,MISE_to_MISW,2050,full-base-1000,MW,183.0,,22.0,MISE,MISW,1338.0895372438338,,,0.136859
GenX,PJMW_to_MISE,2050,full-base-1000,MW,50.0,,23.0,PJMW,MISE,672.2944948093907,,,0.0745173
GenX,MISS_to_SPPC,2050,full-base-1000,MW,8.0,,24.0,MISS,SPPC,1264.309793619994,,,0.00599648
GenX,MISS_to_SPPS,2050,full-base-1000,MW,4747939.0,,25.0,MISS,SPPS,1083.4402589451677,,,4382.28
GenX,MISS_to_SRCE,2050,full-base-1000,MW,39.0,,26.0,MISS,SRCE,910.5740119711644,,,0.042833
GenX,MISS_to_SRSE,2050,full-base-1000,MW,2359678.0,,27.0,MISS,SRSE,825.7437764420143,,,2857.64
GenX,MISW_to_NWPP,2050,full-base-1000,MW,4545.0,,28.0,MISW,NWPP,14040.700523946523,,,0.32368
GenX,MISW_to_PJMC,2050,full-base-1000,MW,478320.0,,29.0,MISW,PJMC,577.3769837220765,,,828.436
GenX,MISW_to_SPPC,2050,full-base-1000,MW,57310.0,,30.0,MISW,SPPC,1195.0293103479462,,,47.9566
GenX,MISW_to_SPPN,2050,full-base-1000,MW,93.0,,31.0,MISW,SPPN,1014.1486283848258,,,0.0915752
GenX,NWPP_to_RMRG,2050,full-base-1000,MW,295080.0,,32.0,NWPP,RMRG,256.39318164425606,,,1150.89
GenX,NYCW_to_NYUP,2050,full-base-1000,MW,16.0,,33.0,NYCW,NYUP,319.03239545042265,,,0.0501928
GenX,NYCW_to_PJME,2050,full-base-1000,MW,49436.0,,34.0,NYCW,PJME,81.02077938846139,,,610.168
GenX,NYUP_to_PJME,2050,full-base-1000,MW,168.0,,35.0,NYUP,PJME,316.61636032760543,,,0.529191
GenX,PJMC_to_PJMW,2050,full-base-1000,MW,2035783.0,,36.0,PJMC,PJMW,484.9526117173539,,,4197.9
GenX,PJMD_to_PJME,2050,full-base-1000,MW,78.0,,37.0,PJMD,PJME,139.26433395480618,,,0.556924
GenX,PJMD_to_PJMW,2050,full-base-1000,MW,29.0,,38.0,PJMD,PJMW,493.7545177764829,,,0.0584667
GenX,PJMD_to_SRCA,2050,full-base-1000,MW,58.0,,39.0,PJMD,SRCA,525.2547915890101,,,0.110777
GenX,PJME_to_PJMW,2050,full-base-1000,MW,154504.0,,40.0,PJME,PJMW,482.9870637110515,,,319.892
GenX,PJMW_to_SRCA,2050,full-base-1000,MW,31.0,,41.0,PJMW,SRCA,900.2912298442393,,,0.0344717
GenX,PJMW_to_SRCE,2050,full-base-1000,MW,541570.0,,42.0,PJMW,SRCE,542.940224506259,,,997.477
GenX,RMRG_to_SPPC,2050,full-base-1000,MW,1083115.0,,43.0,RMRG,SPPC,936.6269837220768,,,1156.4
GenX,RMRG_to_SPPN,2050,full-base-1000,MW,223788.0,,44.0,RMRG,SPPN,780.5713741841813,,,286.698
GenX,RMRG_to_SRSG,2050,full-base-1000,MW,1928814.0,,45.0,RMRG,SRSG,1451.9389962866967,,,1328.44
GenX,SPPC_to_SPPN,2050,full-base-1000,MW,104.0,,46.0,SPPC,SPPN,261.19343417595013,,,0.400067
GenX,SPPC_to_SPPS,2050,full-base-1000,MW,57211.0,,47.0,SPPC,SPPS,455.0277413171593,,,125.731
GenX,SPPN_to_SPPS,2050,full-base-1000,MW,523378.0,,48.0,SPPN,SPPS,679.4249275747745,,,770.325
GenX,SPPS_to_SRSG,2050,full-base-1000,MW,1218810.0,,49.0,SPPS,SRSG,1530.6511537017682,,,796.269
GenX,SPPS_to_TRE,2050,full-base-1000,MW,967096.0,,50.0,SPPS,TRE,501.3042951289656,,,1929.16
GenX,SPPS_to_TREW,2050,full-base-1000,MW,625.0,,51.0,SPPS,TREW,594.5912331781975,,,1.05057
GenX,SRCA_to_SRCE,2050,full-base-1000,MW,994514.0,,52.0,SRCA,SRCE,1047.313910703395,,,949.585
GenX,SRCA_to_SRSE,2050,full-base-1000,MW,33.0,,53.0,SRCA,SRSE,750.9564568673488,,,0.0433449
GenX,SRCE_to_SRSE,2050,full-base-1000,MW,41.0,,54.0,SRCE,SRSE,808.9930595294763,,,0.0506204
GenX,TREW_to_TRE,2050,full-base-1000,MW,55.0,,55.0,TREW,TRE,694.9819646586291,,,0.0790707
GenX,NWPP_to_SPPN,2050,full-base-1000,MW,70491.0,,56.0,NWPP,SPPN,2877.9361274282305,,,24.4936
GenX,SRSG_to_TRE,2050,full-base-1000,MW,8648.0,,57.0,SRSG,TRE,1692.23667175099,,,5.11014
SWITCH,MISC_to_PJMC,2023,full-base-1000,MW,3283817.0,3283881.0,,MISC,PJMC,626.2046711986147,5244.10241,5244.0,
SWITCH,PJMC_to_PJMW,2023,full-base-1000,MW,475254.0,475321.0,,PJMC,PJMW,484.9526117173539,980.13824,980.0,
SWITCH,MISW_to_PJMC,2023,full-base-1000,MW,1847606.0,1847657.0,,MISW,PJMC,577.3769837220765,3200.0874,3200.0,
SWITCH,NYUP_to_PJME,2023,full-base-1000,MW,397354.0,397388.0,,NYUP,PJME,316.61636032760543,1255.11034,1255.0,
SWITCH,PJME_to_PJMW,2023,full-base-1000,MW,1876405.0,1876550.0,,PJME,PJMW,482.9870637110515,3885.30039,3885.0,
SWITCH,NYCW_to_PJME,2023,full-base-1000,MW,53474.0,420884.0,,NYCW,PJME,81.02077938846139,5194.76694,660.0,
SWITCH,PJMD_to_PJME,2023,full-base-1000,MW,167117.0,167129.0,,PJMD,PJME,139.26433395480618,1200.08658,1200.0,
SWITCH,MISC_to_MISE,2023,full-base-1000,MW,0.0,1747.0,,MISC,MISE,993.3851724175372,1.75911,0.0,
SWITCH,MISE_to_PJMW,2023,full-base-1000,MW,1789648.0,1789702.0,,MISE,PJMW,672.2944948093907,2662.07996,2662.0,
SWITCH,MISE_to_MISW,2023,full-base-1000,MW,0.0,1721.0,,MISE,MISW,1338.0895372438338,1.2861,0.0,
SWITCH,ISNE_to_NYUP,2023,full-base-1000,MW,591379.0,591393.0,,ISNE,NYUP,422.4133412443229,1400.03494,1400.0,
SWITCH,ISNE_to_NYCW,2023,full-base-1000,MW,158660.0,158667.0,,ISNE,NYCW,208.76319678780865,760.03227,760.0,
SWITCH,MISC_to_SPPC,2023,full-base-1000,MW,995388.0,995464.0,,MISC,SPPC,696.0754685319118,1430.10882,1430.0,
SWITCH,MISC_to_PJMW,2023,full-base-1000,MW,3464702.0,3464949.0,,MISC,PJMW,636.7767278564246,5441.38794,5441.0,
SWITCH,MISC_to_SRCE,2023,full-base-1000,MW,3024383.0,3024440.0,,MISC,SRCE,807.5788459671032,3745.07132,3745.0,
SWITCH,MISC_to_SPPS,2023,full-base-1000,MW,1364560.0,1364631.0,,MISC,SPPS,1164.3004320004338,1172.06052,1172.0,
SWITCH,MISC_to_MISS,2023,full-base-1000,MW,1488088.0,1488119.0,,MISC,MISS,1432.2313664952487,1039.02154,1039.0,
SWITCH,MISC_to_SPPN,2023,full-base-1000,MW,0.0,3010.0,,MISC,SPPN,919.2234841721058,3.27417,0.0,
SWITCH,MISC_to_MISW,2023,full-base-1000,MW,2268174.0,2268208.0,,MISC,MISW,1370.4981771620598,1655.02452,1655.0,
SWITCH,BASN_to_CANO,2023,full-base-1000,MW,161338.0,161621.0,,BASN,CANO,1613.3847128003597,100.17516,100.0,
SWITCH,CANO_to_CASO,2023,full-base-1000,MW,2493475.0,2493492.0,,CANO,CASO,678.496525078502,3675.02501,3675.0,
SWITCH,CANO_to_NWPP,2023,full-base-1000,MW,4787096.0,4787096.0,,CANO,NWPP,1302.6110658309303,3675.00018,3675.0,
SWITCH,TRE_to_TREW,2023,full-base-1000,MW,11487357.0,11487364.0,,TRE,TREW,694.9819646586291,16529.01027,16529.0,
SWITCH,SPPS_to_TREW,2023,full-base-1000,MW,130810.0,1081825.0,,SPPS,TREW,594.5912331781975,1819.4433,220.0,
SWITCH,SPPC_to_SPPS,2023,full-base-1000,MW,1534354.0,1534380.0,,SPPC,SPPS,455.0277413171593,3372.05787,3372.0,
