Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,variable_CF,MinCapTag_1,MinCapTag_2,ESR_2,MinCapTag_3,ESR_1,ESR_6,ESR_5,MinCapTag_5,ESR_3,CapRes_3,MinCapTag_4,ESR_4,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,Capital_Recovery_Period,WACC,Lifetime,Can_Retire,Hydro_level,MGA,Max_Uprate_MW,MinCapTag_6,MinCapTag_7,MinCapTag_8,MinCapTag_9,Min_Cap_10,Min_Cap_11,Min_Cap_12,Min_Cap_13,Model,Power_uprate_cost_per_MWyr,Resource_Type,Unnamed: 21,area,basis_year,capacity_factor,capture_rate,co2_o_m_mw,cost_case,extra_ccs_cost_tonne,fixed_o_m_mw_std,lcoe,m_popden,minimum_load_mw,plant_inv_cost_mwyr,spur_inv_mwyr,tech_detail,unmodified_cap_size
NY_Z_G-I_natural_gas_fired_combined_cycle_2,NY_Z_G-I,Natural Gas Fired Combined Cycle,2,31,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,21.7,0.0,1.0,21.7,0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18649.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,104.0,2.0,13.86,0.0,0.0,middle_atlantic_naturalgas,0.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combined_Cycle,-1.0,0.0,0.0,0.209,0.0,0.0,0,0.0,0.0,0.0,0.0,9.3,0.0,0.0,0,21.7
NY_Z_G-I_natural_gas_fired_combustion_turbine_1,NY_Z_G-I,Natural Gas Fired Combustion Turbine,1,32,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,83.8,0.0,2.0,83.8,0,41.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15769.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,23.47,0.142,0.201,middle_atlantic_naturalgas,0.119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.001,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0,41.9
NY_Z_G-I_natural_gas_fired_combustion_turbine_2,NY_Z_G-I,Natural Gas Fired Combustion Turbine,2,33,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,24.8,0.0,1.0,24.8,0,24.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15769.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,12.5,0.0,0.0,middle_atlantic_naturalgas,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.001,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,24.8
NY_Z_G-I_naturalgas_ccavgcf_moderate_0,NY_Z_G-I,NaturalGas_CCAvgCF_Moderate,0,83,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,1054794.332,108308.0,31661.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,135.0,2.0,6.36,0.0,0.0,middle_atlantic_naturalgas,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,1.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CCAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,108308.0,0.0,CCAvgCF,0.0
NY_Z_G-I_naturalgas_ccs100_moderate_0,NY_Z_G-I,NaturalGas_CCS100_Moderate,0,86,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,2765539.215,212996.0,85431.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,135.0,0.0,7.52,0.0,0.0,middle_atlantic_naturalgas_ccs100,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,20.0,104000.0,0.0,0.0,1.038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.037,20.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CCS100_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,205687.0,7309.42,CCS100,0.0
NY_Z_G-I_naturalgas_ctavgcf_moderate_0,NY_Z_G-I,NaturalGas_CTAvgCF_Moderate,0,84,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,100.0,-1.0,0.0,0.0,0.0,0.0,0.0,914382.392,87584.0,23746.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,176.0,3.5,9.72,0.0,0.0,middle_atlantic_naturalgas,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,1.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CTAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,87584.0,0.0,CTAvgCF,0.0
NY_Z_G-I_nuclear_nuclear_moderate_0,NY_Z_G-I,Nuclear_Nuclear_Moderate,0,85,7,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,7973453.972,397892.0,165046.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,365.0,0.0,10.44,0.0,0.0,middle_atlantic_uranium,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24.0,24.0,50.0,260000.0,0.0,0.0,1.057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.033,40.0,1,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Nuclear_Nuclear_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,379619.0,18273.55,Nuclear,0.0
NY_Z_G-I_res_water_heat_1,NY_Z_G-I,res_water_heat,1,340,7,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,16.6,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3460734206727485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,res_water_heat,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
NY_Z_G-I_small_hydroelectric_1,NY_Z_G-I,Small Hydroelectric,1,369,7,0.0,0,0,1,0,0,0,0.0,0.0,0.8,0.0,32.0,0.0,24.0,108.696,0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2950762067395264,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Small_Hydroelectric,-1.0,0.0,0.0,0.294,0.0,0.0,0,0.0,0.0,0.0,0.0,1.479,0.0,0.0,0,4.529
NY_Z_G-I_solar_photovoltaic_1,NY_Z_G-I,Solar Photovoltaic,1,116,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,6.9,0.0,5.0,6.9,0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22623.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.086,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775227686703096,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Solar_Photovoltaic_1,-1.0,0.0,0.0,0.086,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.38
NY_Z_G-I_trans_light_duty_1,NY_Z_G-I,trans_light_duty,1,351,7,0.0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,407.2,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763272028223388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,trans_light_duty,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
NY_Z_G-I_utilitypv_class1_moderate_1,NY_Z_G-I,UtilityPV_Class1_Moderate_,1,222,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,711.5,0.0,0.0,0.0,0.0,0.0,1033316.944,70475.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4013.647,69401.136,1.008,0.2440589368343353,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__1,-1.0,308.679,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,30.222,17.745,0.0,66462.0,0.0,Class1,0.0
NY_Z_G-I_utilitypv_class1_moderate_2,NY_Z_G-I,UtilityPV_Class1_Moderate_,2,223,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,1048.4,0.0,0.0,0.0,0.0,0.0,1033316.944,71466.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5004.672,86537.244,1.008,0.2457569986581802,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__2,-1.0,448.485,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,30.383,17.938,0.0,66462.0,0.0,Class1,0.0
NY_Z_G-I_utilitypv_class1_moderate_3,NY_Z_G-I,UtilityPV_Class1_Moderate_,3,224,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,840.1,0.0,0.0,0.0,0.0,0.0,1033316.944,80881.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14419.182,249326.262,1.008,0.2442353963851928,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__3,-1.0,386.164,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,34.092,19.162,0.0,66462.0,0.0,Class1,0.0
NY_Z_G-I_utilitypv_class1_moderate_4,NY_Z_G-I,UtilityPV_Class1_Moderate_,4,225,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,932.7,0.0,0.0,0.0,0.0,0.0,1033316.944,80493.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14031.576,242624.061,1.008,0.2465979307889938,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__4,-1.0,323.062,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,33.654,12.904,0.0,66462.0,0.0,Class1,0.0
NY_Z_G-I_utilitypv_class1_moderate_5,NY_Z_G-I,UtilityPV_Class1_Moderate_,5,226,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,644.0,0.0,0.0,0.0,0.0,0.0,1033316.944,106196.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39734.927,687068.154,1.008,0.2418183982372284,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__5,-1.0,210.398,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,44.171,13.004,0.0,66462.0,0.0,Class1,0.0
NY_Z_G-I_utilitypv_class1_moderate_6,NY_Z_G-I,UtilityPV_Class1_Moderate_,6,227,7,1.0,0,1,0,0,0,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1,1.0,1089.8,0.0,0.0,0.0,0.0,0.0,1033316.944,93757.0,19542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27295.867,471980.76,1.008,0.2448349148035049,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.024,20.0,1,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UtilityPV_Class1_Moderate__6,-1.0,236.784,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,38.818,7.544,0.0,66462.0,0.0,Class1,0.0
NY_Z_J_battery_moderate_0,NY_Z_J,Battery_*_Moderate,0,331,8,0.0,0,0,0,1,0,0,0.0,0.0,0.95,0.0,0.0,-1.0,0.0,0.0,1,1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,283245.084,23400.0,7081.0,225743.63,18650.0,5643.0,0.15,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.92,0.92,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15.0,0.024,15.0,1,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Battery_*_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,23400.0,0.0,*,0.0
NY_Z_J_distributed_generation_1,NY_Z_J,distributed_generation,1,382,8,0.0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1094.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1898325342465753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,distributed_generation,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
NY_Z_J_natural_gas_fired_combined_cycle_1,NY_Z_J,Natural Gas Fired Combined Cycle,1,34,8,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,756.6,0.0,10.0,756.6,0,75.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18649.0,0.0,0.0,0.0,5.15,0.0,0.0,0.0,104.0,2.0,7.8,2.514,1.48,middle_atlantic_naturalgas,0.609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combined_Cycle,-1.0,0.0,0.0,0.336,0.0,0.0,0,0.0,0.0,0.0,0.0,46.09,0.0,0.0,0,75.66
NY_Z_J_natural_gas_fired_combined_cycle_2,NY_Z_J,Natural Gas Fired Combined Cycle,2,35,8,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,2828.4,0.0,4.0,2828.4,0,707.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11067.0,0.0,0.0,0.0,4.08,0.0,0.0,0.0,104.0,2.0,8.18,0.645,0.95,middle_atlantic_naturalgas,0.441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combined_Cycle,-1.0,0.0,0.0,0.336,0.0,0.0,0,0.0,0.0,0.0,0.0,311.5,0.0,0.0,0,707.1
NY_Z_J_natural_gas_fired_combustion_turbine_1,NY_Z_J,Natural Gas Fired Combustion Turbine,1,36,8,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,756.4,0.0,33.0,756.393,0,22.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11069.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,17.39,2.711,1.273,middle_atlantic_naturalgas,0.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.102,0.0,0.0,0,0.0,715.542,0.0,0.0,15.442,0.0,0.0,0,22.921
NY_Z_J_natural_gas_fired_combustion_turbine_2,NY_Z_J,Natural Gas Fired Combustion Turbine,2,37,8,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,1621.0,0.0,30.0,1620.99,0,54.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12775.0,0.0,0.0,0.0,5.97,0.0,0.0,0.0,135.0,3.5,10.21,0.959,1.951,middle_atlantic_naturalgas,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Natural_Gas_Fired_Combustion_Turbine,-1.0,0.0,0.0,0.102,0.0,0.0,0,0.0,2328.342,0.0,0.0,24.057,0.0,0.0,0,54.033
NY_Z_J_naturalgas_ccavgcf_moderate_0,NY_Z_J,NaturalGas_CCAvgCF_Moderate,0,87,8,0.0,1,0,0,0,0,0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,1,500.0,-1.0,0.0,0.0,0.0,0.0,0.0,1054794.332,150872.0,31661.0,0.0,0.0,0.0,2.26,0.0,0.0,0.0,135.0,2.0,6.36,0.0,0.0,middle_atlantic_naturalgas,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6.0,6.0,0.0,0.0,0.0,0.0,1.624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.037,15.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,NaturalGas_CCAvgCF_Moderate,-1.0,0.0,2026.5,0.0,0.0,0.0,Moderate,0.0,0.0,0.0,0.0,0.0,150872.0,0.0,CCAvgCF,0.0
