model,line_name,planning_year,case,unit,value,end_value,line,start_region,dest_region,km,end_cap,start_cap,scenario,configuration,child_scenario,cap
SWITCH,SRCA_to_SRCE,2050,full-base-200-tx-50,MW,0.0,,,SRCA,SRCE,1047.313910703395,,,base,base,transmission,0.0
SWITCH,PJMD_to_SRCA,2050,full-base-200-tx-50,MW,262627.0,,,PJMD,SRCA,525.2547915890101,,,base,base,transmission,499.9999600000001
SWITCH,SRSE_to_SRCA,2050,full-base-200-tx-50,MW,0.0,,,SRSE,SRCA,750.9564568673488,,,base,base,transmission,0.0
SWITCH,NYCW_to_NYUP,2050,full-base-200-tx-50,MW,396876.0,,,NYCW,NYUP,319.03239545042265,,,base,base,transmission,1243.9999899999991
SWITCH,PJMW_to_SRCE,2050,full-base-200-tx-50,MW,390296.0,,,PJMW,SRCE,542.940224506259,,,base,base,transmission,718.8559599999999
SWITCH,PJMD_to_PJMW,2050,full-base-200-tx-50,MW,189838.0,,,PJMD,PJMW,493.7545177764829,,,base,base,transmission,384.4786500000009
SWITCH,BASN_to_RMRG,2050,full-base-200-tx-50,MW,0.0,,,BASN,RMRG,1478.968739910536,,,base,base,transmission,1.0000000656873452e-05
SWITCH,BASN_to_CASO,2050,full-base-200-tx-50,MW,0.0,,,BASN,CASO,1052.8154002870249,,,base,base,transmission,0.0
SWITCH,NWPP_to_BASN,2050,full-base-200-tx-50,MW,0.0,,,NWPP,BASN,2143.6820330805017,,,base,base,transmission,0.0
SWITCH,SRSG_to_BASN,2050,full-base-200-tx-50,MW,0.0,,,SRSG,BASN,1196.8856954277987,,,base,base,transmission,0.0
SWITCH,MISS_to_SRCE,2050,full-base-200-tx-50,MW,0.0,,,MISS,SRCE,910.5740119711644,,,base,base,transmission,3.999999989900971e-05
SWITCH,SRCE_to_SRSE,2050,full-base-200-tx-50,MW,467400.0,,,SRCE,SRSE,808.9930595294763,,,base,base,transmission,577.7552699999997
SWITCH,MISS_to_SPPS,2050,full-base-200-tx-50,MW,918757.0,,,MISS,SPPS,1083.4402589451677,,,base,base,transmission,847.9999900000003
SWITCH,SPPS_to_SRSG,2050,full-base-200-tx-50,MW,772979.0,,,SPPS,SRSG,1530.6511537017682,,,base,base,transmission,505.0
SWITCH,SPPN_to_SPPS,2050,full-base-200-tx-50,MW,271770.0,,,SPPN,SPPS,679.4249275747745,,,base,base,transmission,399.9999800000001
SWITCH,NWPP_to_RMRG,2050,full-base-200-tx-50,MW,102557.0,,,NWPP,RMRG,256.39318164425606,,,base,base,transmission,399.9999899999998
SWITCH,RMRG_to_SRSG,2050,full-base-200-tx-50,MW,580776.0,,,RMRG,SRSG,1451.9389962866967,,,base,base,transmission,399.9999899999998
SWITCH,MISS_to_SRSE,2050,full-base-200-tx-50,MW,368281.0,,,MISS,SRSE,825.7437764420143,,,base,base,transmission,445.9995099999999
SWITCH,CASO_to_NWPP,2050,full-base-200-tx-50,MW,0.0,,,CASO,NWPP,1859.1210098249196,,,base,base,transmission,0.0
SWITCH,CASO_to_SRSG,2050,full-base-200-tx-50,MW,0.0,,,CASO,SRSG,670.4280089248628,,,base,base,transmission,0.0
SWITCH,MISW_to_SPPN,2050,full-base-200-tx-50,MW,0.0,,,MISW,SPPN,1014.1486283848258,,,base,base,transmission,0.0
SWITCH,NWPP_to_SPPN,2050,full-base-200-tx-50,MW,1151174.0,,,NWPP,SPPN,2877.9361274282305,,,base,base,transmission,400.0
SWITCH,MISW_to_NWPP,2050,full-base-200-tx-50,MW,526935.0,,,MISW,NWPP,14040.700523946523,,,base,base,transmission,37.52909
SWITCH,RMRG_to_SPPN,2050,full-base-200-tx-50,MW,312229.0,,,RMRG,SPPN,780.5713741841813,,,base,base,transmission,400.0
SWITCH,RMRG_to_SPPC,2050,full-base-200-tx-50,MW,374651.0,,,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.9999899999998
SWITCH,SRSG_to_TRE,2050,full-base-200-tx-50,MW,676895.0,,,SRSG,TRE,1692.23667175099,,,base,base,transmission,400.0
TEMOA,BASN_to_CANO,2023,full-base-200-tx-50,MW,161338.0,162450.0,1.0,BASN,CANO,1613.3847128003597,100.689,100.0,base,base,transmission,
TEMOA,BASN_to_CASO,2023,full-base-200-tx-50,MW,6232667.0,6232951.0,2.0,BASN,CASO,1052.8154002870249,5920.27,5920.0,base,base,transmission,
TEMOA,BASN_to_NWPP,2023,full-base-200-tx-50,MW,7181335.0,7181678.0,3.0,BASN,NWPP,2143.6820330805017,3350.16,3350.0,base,base,transmission,
TEMOA,BASN_to_RMRG,2023,full-base-200-tx-50,MW,5546133.0,5547005.0,4.0,BASN,RMRG,1478.968739910536,3750.59,3750.0,base,base,transmission,
TEMOA,BASN_to_SRSG,2023,full-base-200-tx-50,MW,6445229.0,6445457.0,5.0,BASN,SRSG,1196.8856954277987,5385.19,5385.0,base,base,transmission,
TEMOA,CANO_to_CASO,2023,full-base-200-tx-50,MW,2493475.0,2493821.0,6.0,CANO,CASO,678.496525078502,3675.51,3675.0,base,base,transmission,
TEMOA,CANO_to_NWPP,2023,full-base-200-tx-50,MW,4787096.0,4787486.0,7.0,CANO,NWPP,1302.6110658309303,3675.3,3675.0,base,base,transmission,
TEMOA,CASO_to_NWPP,2023,full-base-200-tx-50,MW,5313368.0,5313907.0,8.0,CASO,NWPP,1859.1210098249196,2858.29,2858.0,base,base,transmission,
TEMOA,CASO_to_SRSG,2023,full-base-200-tx-50,MW,2919044.0,2919392.0,9.0,CASO,SRSG,670.4280089248628,4354.52,4354.0,base,base,transmission,
TEMOA,FRCC_to_SRSE,2023,full-base-200-tx-50,MW,3350541.0,3350932.0,10.0,FRCC,SRSE,930.705776696937,3600.42,3600.0,base,base,transmission,
TEMOA,ISNE_to_NYCW,2023,full-base-200-tx-50,MW,158660.0,159188.0,11.0,ISNE,NYCW,208.76319678780865,762.531,760.0,base,base,transmission,
TEMOA,ISNE_to_NYUP,2023,full-base-200-tx-50,MW,591379.0,594441.0,12.0,ISNE,NYUP,422.4133412443229,1407.25,1400.0,base,base,transmission,
TEMOA,MISC_to_MISS,2023,full-base-200-tx-50,MW,1488088.0,1489306.0,14.0,MISC,MISS,1432.2313664952487,1039.85,1039.0,base,base,transmission,
TEMOA,MISC_to_MISW,2023,full-base-200-tx-50,MW,2268174.0,2269038.0,15.0,MISC,MISW,1370.4981771620598,1655.63,1655.0,base,base,transmission,
TEMOA,MISC_to_PJMC,2023,full-base-200-tx-50,MW,3283817.0,3284418.0,16.0,MISC,PJMC,626.2046711986147,5244.96,5244.0,base,base,transmission,
TEMOA,MISC_to_PJMW,2023,full-base-200-tx-50,MW,3464702.0,3465008.0,17.0,MISC,PJMW,636.7767278564246,5441.48,5441.0,base,base,transmission,
TEMOA,MISC_to_SPPC,2023,full-base-200-tx-50,MW,995388.0,997434.0,18.0,MISC,SPPC,696.0754685319118,1432.94,1430.0,base,base,transmission,
TEMOA,MISC_to_SPPS,2023,full-base-200-tx-50,MW,1364560.0,1367005.0,20.0,MISC,SPPS,1164.3004320004338,1174.1,1172.0,base,base,transmission,
TEMOA,MISC_to_SRCE,2023,full-base-200-tx-50,MW,3024383.0,3024851.0,21.0,MISC,SRCE,807.5788459671032,3745.58,3745.0,base,base,transmission,
TEMOA,MISE_to_PJMW,2023,full-base-200-tx-50,MW,1789648.0,1790139.0,23.0,MISE,PJMW,672.2944948093907,2662.73,2662.0,base,base,transmission,
TEMOA,MISS_to_SPPS,2023,full-base-200-tx-50,MW,1838598.0,1997170.0,25.0,MISS,SPPS,1083.4402589451677,1843.36,1697.0,base,base,transmission,
TEMOA,MISS_to_SRCE,2023,full-base-200-tx-50,MW,3726069.0,3726597.0,26.0,MISS,SRCE,910.5740119711644,4092.58,4092.0,base,base,transmission,
TEMOA,MISS_to_SRSE,2023,full-base-200-tx-50,MW,735738.0,736688.0,27.0,MISS,SRSE,825.7437764420143,892.151,891.0,base,base,transmission,
TEMOA,MISW_to_NWPP,2023,full-base-200-tx-50,MW,2808140.0,2814838.0,28.0,MISW,NWPP,14040.700523946523,200.477,200.0,base,base,transmission,
TEMOA,MISW_to_PJMC,2023,full-base-200-tx-50,MW,1847606.0,1848807.0,29.0,MISW,PJMC,577.3769837220765,3202.08,3200.0,base,base,transmission,
TEMOA,MISW_to_SPPN,2023,full-base-200-tx-50,MW,5589987.0,5590352.0,31.0,MISW,SPPN,1014.1486283848258,5512.36,5512.0,base,base,transmission,
TEMOA,NWPP_to_RMRG,2023,full-base-200-tx-50,MW,102557.0,102789.0,32.0,NWPP,RMRG,256.39318164425606,400.902,400.0,base,base,transmission,
TEMOA,NYCW_to_NYUP,2023,full-base-200-tx-50,MW,794072.0,1191085.0,33.0,NYCW,NYUP,319.03239545042265,3733.43,2489.0,base,base,transmission,
TEMOA,NYCW_to_PJME,2023,full-base-200-tx-50,MW,53474.0,85880.0,34.0,NYCW,PJME,81.02077938846139,1059.97,660.0,base,base,transmission,
TEMOA,NYUP_to_PJME,2023,full-base-200-tx-50,MW,397354.0,397737.0,35.0,NYUP,PJME,316.61636032760543,1256.21,1255.0,base,base,transmission,
TEMOA,PJMC_to_PJMW,2023,full-base-200-tx-50,MW,475254.0,476437.0,36.0,PJMC,PJMW,484.9526117173539,982.44,980.0,base,base,transmission,
TEMOA,PJMD_to_PJME,2023,full-base-200-tx-50,MW,167117.0,229859.0,37.0,PJMD,PJME,139.26433395480618,1650.52,1200.0,base,base,transmission,
TEMOA,PJMD_to_PJMW,2023,full-base-200-tx-50,MW,3421719.0,3421897.0,38.0,PJMD,PJMW,493.7545177764829,6930.36,6930.0,base,base,transmission,
TEMOA,PJMD_to_SRCA,2023,full-base-200-tx-50,MW,525255.0,525696.0,39.0,PJMD,SRCA,525.2547915890101,1000.84,1000.0,base,base,transmission,
TEMOA,PJME_to_PJMW,2023,full-base-200-tx-50,MW,1876405.0,1876733.0,40.0,PJME,PJMW,482.9870637110515,3885.68,3885.0,base,base,transmission,
TEMOA,PJMW_to_SRCA,2023,full-base-200-tx-50,MW,1097455.0,1098013.0,41.0,PJMW,SRCA,900.2912298442393,1219.62,1219.0,base,base,transmission,
TEMOA,PJMW_to_SRCE,2023,full-base-200-tx-50,MW,1809620.0,1809924.0,42.0,PJMW,SRCE,542.940224506259,3333.56,3333.0,base,base,transmission,
TEMOA,RMRG_to_SPPC,2023,full-base-200-tx-50,MW,196692.0,570859.0,43.0,RMRG,SPPC,936.6269837220768,609.484,210.0,base,base,transmission,
TEMOA,RMRG_to_SPPN,2023,full-base-200-tx-50,MW,320034.0,632165.0,44.0,RMRG,SPPN,780.5713741841813,809.875,410.0,base,base,transmission,
TEMOA,RMRG_to_SRSG,2023,full-base-200-tx-50,MW,891491.0,893555.0,45.0,RMRG,SRSG,1451.9389962866967,615.422,614.0,base,base,transmission,
TEMOA,SPPC_to_SPPN,2023,full-base-200-tx-50,MW,374290.0,561373.0,46.0,SPPC,SPPN,261.19343417595013,2149.26,1433.0,base,base,transmission,
TEMOA,SPPC_to_SPPS,2023,full-base-200-tx-50,MW,1534354.0,1535491.0,47.0,SPPC,SPPS,455.0277413171593,3374.5,3372.0,base,base,transmission,
TEMOA,SPPN_to_SPPS,2023,full-base-200-tx-50,MW,0.0,60683.0,48.0,SPPN,SPPS,679.4249275747745,89.3148,0.0,base,base,transmission,
TEMOA,SPPS_to_SRSG,2023,full-base-200-tx-50,MW,1545958.0,1550412.0,49.0,SPPS,SRSG,1530.6511537017682,1012.91,1010.0,base,base,transmission,
TEMOA,SPPS_to_TRE,2023,full-base-200-tx-50,MW,300783.0,428546.0,50.0,SPPS,TRE,501.3042951289656,854.862,600.0,base,base,transmission,
TEMOA,SPPS_to_TREW,2023,full-base-200-tx-50,MW,130810.0,368534.0,51.0,SPPS,TREW,594.5912331781975,619.81,220.0,base,base,transmission,
TEMOA,SRCA_to_SRCE,2023,full-base-200-tx-50,MW,226220.0,226861.0,52.0,SRCA,SRCE,1047.313910703395,216.612,216.0,base,base,transmission,
TEMOA,SRCA_to_SRSE,2023,full-base-200-tx-50,MW,1051339.0,1051835.0,53.0,SRCA,SRSE,750.9564568673488,1400.66,1400.0,base,base,transmission,
TEMOA,SRCE_to_SRSE,2023,full-base-200-tx-50,MW,2585542.0,2585995.0,54.0,SRCE,SRSE,808.9930595294763,3196.56,3196.0,base,base,transmission,
TEMOA,TRE_to_TREW,2023,full-base-200-tx-50,MW,11487357.0,11488052.0,55.0,TRE,TREW,694.9819646586291,16530.0,16529.0,base,base,transmission,
TEMOA,MISS_to_SPPS,2027,full-base-200-tx-50,MW,158576.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,146.363
TEMOA,NYCW_to_NYUP,2027,full-base-200-tx-50,MW,397013.0,,33.0,NYCW,NYUP,319.03239545042265,,,base,base,transmission,1244.43
TEMOA,NYCW_to_PJME,2027,full-base-200-tx-50,MW,32406.0,,34.0,NYCW,PJME,81.02077938846139,,,base,base,transmission,399.975
TEMOA,PJMD_to_PJME,2027,full-base-200-tx-50,MW,62741.0,,37.0,PJMD,PJME,139.26433395480618,,,base,base,transmission,450.519
TEMOA,RMRG_to_SPPC,2027,full-base-200-tx-50,MW,374167.0,,43.0,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.484
TEMOA,RMRG_to_SPPN,2027,full-base-200-tx-50,MW,312131.0,,44.0,RMRG,SPPN,780.5713741841813,,,base,base,transmission,399.875
TEMOA,SPPC_to_SPPN,2027,full-base-200-tx-50,MW,187081.0,,46.0,SPPC,SPPN,261.19343417595013,,,base,base,transmission,716.255
TEMOA,SPPN_to_SPPS,2027,full-base-200-tx-50,MW,60683.0,,48.0,SPPN,SPPS,679.4249275747745,,,base,base,transmission,89.3148
TEMOA,SPPS_to_TRE,2027,full-base-200-tx-50,MW,127763.0,,50.0,SPPS,TRE,501.3042951289656,,,base,base,transmission,254.862
TEMOA,SPPS_to_TREW,2027,full-base-200-tx-50,MW,237724.0,,51.0,SPPS,TREW,594.5912331781975,,,base,base,transmission,399.81
TEMOA,BASN_to_RMRG,2030,full-base-200-tx-50,MW,22756.0,,4.0,BASN,RMRG,1478.968739910536,,,base,base,transmission,15.3867
TEMOA,ISNE_to_NYCW,2030,full-base-200-tx-50,MW,83492.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.938
TEMOA,ISNE_to_NYUP,2030,full-base-200-tx-50,MW,295662.0,,12.0,ISNE,NYUP,422.4133412443229,,,base,base,transmission,699.935
TEMOA,MISC_to_MISE,2030,full-base-200-tx-50,MW,397274.0,,13.0,MISC,MISE,993.3851724175372,,,base,base,transmission,399.919
TEMOA,MISC_to_PJMW,2030,full-base-200-tx-50,MW,1731944.0,,17.0,MISC,PJMW,636.7767278564246,,,base,base,transmission,2719.86
TEMOA,MISC_to_SPPC,2030,full-base-200-tx-50,MW,497670.0,,18.0,MISC,SPPC,696.0754685319118,,,base,base,transmission,714.965
TEMOA,MISC_to_SPPN,2030,full-base-200-tx-50,MW,367643.0,,19.0,MISC,SPPN,919.2234841721058,,,base,base,transmission,399.95
TEMOA,MISC_to_SPPS,2030,full-base-200-tx-50,MW,682236.0,,20.0,MISC,SPPS,1164.3004320004338,,,base,base,transmission,585.962
TEMOA,MISE_to_MISW,2030,full-base-200-tx-50,MW,535198.0,,22.0,MISE,MISW,1338.0895372438338,,,base,base,transmission,399.972
TEMOA,MISS_to_SPPC,2030,full-base-200-tx-50,MW,505699.0,,24.0,MISS,SPPC,1264.309793619994,,,base,base,transmission,399.98
TEMOA,MISS_to_SPPS,2030,full-base-200-tx-50,MW,919280.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,848.482
TEMOA,MISS_to_SRSE,2030,full-base-200-tx-50,MW,37487.0,,27.0,MISS,SRSE,825.7437764420143,,,base,base,transmission,45.3984
TEMOA,MISW_to_NWPP,2030,full-base-200-tx-50,MW,5606845.0,,28.0,MISW,NWPP,14040.700523946523,,,base,base,transmission,399.328
TEMOA,MISW_to_PJMC,2030,full-base-200-tx-50,MW,923705.0,,29.0,MISW,PJMC,577.3769837220765,,,base,base,transmission,1599.83
TEMOA,MISW_to_SPPC,2030,full-base-200-tx-50,MW,16992.0,,30.0,MISW,SPPC,1195.0293103479462,,,base,base,transmission,14.2189
TEMOA,NWPP_to_RMRG,2030,full-base-200-tx-50,MW,102253.0,,32.0,NWPP,RMRG,256.39318164425606,,,base,base,transmission,398.812
TEMOA,NYCW_to_NYUP,2030,full-base-200-tx-50,MW,397033.0,,33.0,NYCW,NYUP,319.03239545042265,,,base,base,transmission,1244.49
TEMOA,NYCW_to_PJME,2030,full-base-200-tx-50,MW,32407.0,,34.0,NYCW,PJME,81.02077938846139,,,base,base,transmission,399.987
TEMOA,NYUP_to_PJME,2030,full-base-200-tx-50,MW,198645.0,,35.0,NYUP,PJME,316.61636032760543,,,base,base,transmission,627.399
TEMOA,PJMC_to_PJMW,2030,full-base-200-tx-50,MW,237574.0,,36.0,PJMC,PJMW,484.9526117173539,,,base,base,transmission,489.892
TEMOA,PJMD_to_PJME,2030,full-base-200-tx-50,MW,83550.0,,37.0,PJMD,PJME,139.26433395480618,,,base,base,transmission,599.938
TEMOA,PJME_to_PJMW,2030,full-base-200-tx-50,MW,938033.0,,40.0,PJME,PJMW,482.9870637110515,,,base,base,transmission,1942.15
TEMOA,RMRG_to_SPPC,2030,full-base-200-tx-50,MW,374638.0,,43.0,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.986
TEMOA,RMRG_to_SPPN,2030,full-base-200-tx-50,MW,312217.0,,44.0,RMRG,SPPN,780.5713741841813,,,base,base,transmission,399.985
TEMOA,RMRG_to_SRSG,2030,full-base-200-tx-50,MW,580677.0,,45.0,RMRG,SRSG,1451.9389962866967,,,base,base,transmission,399.932
TEMOA,SPPC_to_SPPN,2030,full-base-200-tx-50,MW,187133.0,,46.0,SPPC,SPPN,261.19343417595013,,,base,base,transmission,716.455
TEMOA,SPPC_to_SPPS,2030,full-base-200-tx-50,MW,327486.0,,47.0,SPPC,SPPS,455.0277413171593,,,base,base,transmission,719.706
TEMOA,SPPN_to_SPPS,2030,full-base-200-tx-50,MW,271742.0,,48.0,SPPN,SPPS,679.4249275747745,,,base,base,transmission,399.959
TEMOA,SPPS_to_SRSG,2030,full-base-200-tx-50,MW,772953.0,,49.0,SPPS,SRSG,1530.6511537017682,,,base,base,transmission,504.983
TEMOA,SPPS_to_TRE,2030,full-base-200-tx-50,MW,200509.0,,50.0,SPPS,TRE,501.3042951289656,,,base,base,transmission,399.974
TEMOA,SPPS_to_TREW,2030,full-base-200-tx-50,MW,237822.0,,51.0,SPPS,TREW,594.5912331781975,,,base,base,transmission,399.976
TEMOA,SRCE_to_SRSE,2030,full-base-200-tx-50,MW,368398.0,,54.0,SRCE,SRSE,808.9930595294763,,,base,base,transmission,455.379
TEMOA,NWPP_to_SPPN,2030,full-base-200-tx-50,MW,1151085.0,,56.0,NWPP,SPPN,2877.9361274282305,,,base,base,transmission,399.969
TEMOA,SRSG_to_TRE,2030,full-base-200-tx-50,MW,676881.0,,57.0,SRSG,TRE,1692.23667175099,,,base,base,transmission,399.992
TEMOA,BASN_to_CANO,2035,full-base-200-tx-50,MW,38086.0,,1.0,BASN,CANO,1613.3847128003597,,,base,base,transmission,23.606
TEMOA,BASN_to_CASO,2035,full-base-200-tx-50,MW,23936.0,,2.0,BASN,CASO,1052.8154002870249,,,base,base,transmission,22.7351
TEMOA,BASN_to_RMRG,2035,full-base-200-tx-50,MW,574020.0,,4.0,BASN,RMRG,1478.968739910536,,,base,base,transmission,388.122
TEMOA,CANO_to_CASO,2035,full-base-200-tx-50,MW,10489.0,,6.0,CANO,CASO,678.496525078502,,,base,base,transmission,15.4593
TEMOA,CANO_to_NWPP,2035,full-base-200-tx-50,MW,25564.0,,7.0,CANO,NWPP,1302.6110658309303,,,base,base,transmission,19.6255
TEMOA,CASO_to_NWPP,2035,full-base-200-tx-50,MW,28738.0,,8.0,CASO,NWPP,1859.1210098249196,,,base,base,transmission,15.458
TEMOA,CASO_to_SRSG,2035,full-base-200-tx-50,MW,246306.0,,9.0,CASO,SRSG,670.4280089248628,,,base,base,transmission,367.386
TEMOA,FRCC_to_SRSE,2035,full-base-200-tx-50,MW,21130.0,,10.0,FRCC,SRSE,930.705776696937,,,base,base,transmission,22.7028
TEMOA,ISNE_to_NYCW,2035,full-base-200-tx-50,MW,83462.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.793
TEMOA,ISNE_to_NYUP,2035,full-base-200-tx-50,MW,295329.0,,12.0,ISNE,NYUP,422.4133412443229,,,base,base,transmission,699.146
TEMOA,MISC_to_MISE,2035,full-base-200-tx-50,MW,394349.0,,13.0,MISC,MISE,993.3851724175372,,,base,base,transmission,396.975
TEMOA,MISS_to_MISC,2035,full-base-200-tx-50,MW,61648.0,,14.0,MISS,MISC,1432.2313664952487,,,base,base,transmission,43.0431
TEMOA,MISW_to_MISC,2035,full-base-200-tx-50,MW,31701.0,,15.0,MISW,MISC,1370.4981771620598,,,base,base,transmission,23.1308
TEMOA,MISC_to_PJMC,2035,full-base-200-tx-50,MW,18104.0,,16.0,MISC,PJMC,626.2046711986147,,,base,base,transmission,28.9107
TEMOA,MISC_to_PJMW,2035,full-base-200-tx-50,MW,48697.0,,17.0,MISC,PJMW,636.7767278564246,,,base,base,transmission,76.4739
TEMOA,MISC_to_SPPC,2035,full-base-200-tx-50,MW,497256.0,,18.0,MISC,SPPC,696.0754685319118,,,base,base,transmission,714.371
TEMOA,MISC_to_SPPN,2035,full-base-200-tx-50,MW,366939.0,,19.0,MISC,SPPN,919.2234841721058,,,base,base,transmission,399.184
TEMOA,MISC_to_SPPS,2035,full-base-200-tx-50,MW,680457.0,,20.0,MISC,SPPS,1164.3004320004338,,,base,base,transmission,584.434
TEMOA,MISC_to_SRCE,2035,full-base-200-tx-50,MW,25008.0,,21.0,MISC,SRCE,807.5788459671032,,,base,base,transmission,30.9666
TEMOA,MISE_to_MISW,2035,full-base-200-tx-50,MW,529791.0,,22.0,MISE,MISW,1338.0895372438338,,,base,base,transmission,395.931
TEMOA,PJMW_to_MISE,2035,full-base-200-tx-50,MW,15521.0,,23.0,PJMW,MISE,672.2944948093907,,,base,base,transmission,23.0865
TEMOA,MISS_to_SPPC,2035,full-base-200-tx-50,MW,505284.0,,24.0,MISS,SPPC,1264.309793619994,,,base,base,transmission,399.652
TEMOA,MISS_to_SPPS,2035,full-base-200-tx-50,MW,918994.0,,25.0,MISS,SPPS,1083.4402589451677,,,base,base,transmission,848.218
TEMOA,MISS_to_SRCE,2035,full-base-200-tx-50,MW,15966.0,,26.0,MISS,SRCE,910.5740119711644,,,base,base,transmission,17.5341
TEMOA,MISS_to_SRSE,2035,full-base-200-tx-50,MW,127585.0,,27.0,MISS,SRSE,825.7437764420143,,,base,base,transmission,154.509
TEMOA,MISW_to_NWPP,2035,full-base-200-tx-50,MW,5583439.0,,28.0,MISW,NWPP,14040.700523946523,,,base,base,transmission,397.661
TEMOA,MISW_to_PJMC,2035,full-base-200-tx-50,MW,913872.0,,29.0,MISW,PJMC,577.3769837220765,,,base,base,transmission,1582.8
TEMOA,MISW_to_SPPC,2035,full-base-200-tx-50,MW,93461.0,,30.0,MISW,SPPC,1195.0293103479462,,,base,base,transmission,78.208
TEMOA,MISW_to_SPPN,2035,full-base-200-tx-50,MW,16982.0,,31.0,MISW,SPPN,1014.1486283848258,,,base,base,transmission,16.7454
TEMOA,NWPP_to_RMRG,2035,full-base-200-tx-50,MW,97458.0,,32.0,NWPP,RMRG,256.39318164425606,,,base,base,transmission,380.113
TEMOA,NYCW_to_NYUP,2035,full-base-200-tx-50,MW,396988.0,,33.0,NYCW,NYUP,319.03239545042265,,,base,base,transmission,1244.35
TEMOA,NYCW_to_PJME,2035,full-base-200-tx-50,MW,32385.0,,34.0,NYCW,PJME,81.02077938846139,,,base,base,transmission,399.712
TEMOA,NYUP_to_PJME,2035,full-base-200-tx-50,MW,198423.0,,35.0,NYUP,PJME,316.61636032760543,,,base,base,transmission,626.7
TEMOA,PJMC_to_PJMW,2035,full-base-200-tx-50,MW,237066.0,,36.0,PJMC,PJMW,484.9526117173539,,,base,base,transmission,488.844
TEMOA,PJMD_to_PJME,2035,full-base-200-tx-50,MW,83528.0,,37.0,PJMD,PJME,139.26433395480618,,,base,base,transmission,599.779
TEMOA,PJMD_to_PJMW,2035,full-base-200-tx-50,MW,112287.0,,38.0,PJMD,PJMW,493.7545177764829,,,base,base,transmission,227.415
TEMOA,PJMD_to_SRCA,2035,full-base-200-tx-50,MW,260684.0,,39.0,PJMD,SRCA,525.2547915890101,,,base,base,transmission,496.301
TEMOA,PJME_to_PJMW,2035,full-base-200-tx-50,MW,938125.0,,40.0,PJME,PJMW,482.9870637110515,,,base,base,transmission,1942.34
TEMOA,PJMW_to_SRCA,2035,full-base-200-tx-50,MW,19100.0,,41.0,PJMW,SRCA,900.2912298442393,,,base,base,transmission,21.2152
TEMOA,PJMW_to_SRCE,2035,full-base-200-tx-50,MW,26269.0,,42.0,PJMW,SRCE,542.940224506259,,,base,base,transmission,48.3822
TEMOA,RMRG_to_SPPC,2035,full-base-200-tx-50,MW,374437.0,,43.0,RMRG,SPPC,936.6269837220768,,,base,base,transmission,399.772
TEMOA,RMRG_to_SPPN,2035,full-base-200-tx-50,MW,312042.0,,44.0,RMRG,SPPN,780.5713741841813,,,base,base,transmission,399.761
TEMOA,RMRG_to_SRSG,2035,full-base-200-tx-50,MW,579579.0,,45.0,RMRG,SRSG,1451.9389962866967,,,base,base,transmission,399.176
TEMOA,SPPC_to_SPPN,2035,full-base-200-tx-50,MW,186919.0,,46.0,SPPC,SPPN,261.19343417595013,,,base,base,transmission,715.636
TEMOA,SPPC_to_SPPS,2035,full-base-200-tx-50,MW,323126.0,,47.0,SPPC,SPPS,455.0277413171593,,,base,base,transmission,710.124
TEMOA,SPPN_to_SPPS,2035,full-base-200-tx-50,MW,270930.0,,48.0,SPPN,SPPS,679.4249275747745,,,base,base,transmission,398.763
TEMOA,SPPS_to_SRSG,2035,full-base-200-tx-50,MW,771868.0,,49.0,SPPS,SRSG,1530.6511537017682,,,base,base,transmission,504.274
TEMOA,SPPS_to_TRE,2035,full-base-200-tx-50,MW,200341.0,,50.0,SPPS,TRE,501.3042951289656,,,base,base,transmission,399.64
TEMOA,SPPS_to_TREW,2035,full-base-200-tx-50,MW,237640.0,,51.0,SPPS,TREW,594.5912331781975,,,base,base,transmission,399.669
TEMOA,SRCA_to_SRCE,2035,full-base-200-tx-50,MW,53173.0,,52.0,SRCA,SRCE,1047.313910703395,,,base,base,transmission,50.7711
TEMOA,SRSE_to_SRCA,2035,full-base-200-tx-50,MW,16498.0,,53.0,SRSE,SRCA,750.9564568673488,,,base,base,transmission,21.9694
TEMOA,SRCE_to_SRSE,2035,full-base-200-tx-50,MW,275630.0,,54.0,SRCE,SRSE,808.9930595294763,,,base,base,transmission,340.707
TEMOA,TREW_to_TRE,2035,full-base-200-tx-50,MW,21923.0,,55.0,TREW,TRE,694.9819646586291,,,base,base,transmission,31.5446
TEMOA,NWPP_to_SPPN,2035,full-base-200-tx-50,MW,1147612.0,,56.0,NWPP,SPPN,2877.9361274282305,,,base,base,transmission,398.762
TEMOA,SRSG_to_TRE,2035,full-base-200-tx-50,MW,671414.0,,57.0,SRSG,TRE,1692.23667175099,,,base,base,transmission,396.761
TEMOA,BASN_to_RMRG,2040,full-base-200-tx-50,MW,1286897.0,,4.0,BASN,RMRG,1478.968739910536,,,base,base,transmission,870.131
TEMOA,ISNE_to_NYCW,2040,full-base-200-tx-50,MW,83503.0,,11.0,ISNE,NYCW,208.76319678780865,,,base,base,transmission,399.987
